Ba_sp_Bmay,Genomic
Ba_sp_Bper,Genomic
Ba_sp_Bpil,Genomic
Ba_sp_Btac,Genomic
Ba_sp_Lbif,Genomic
Ba_sp_Lesp,Genomic
Ba_sp_Lill,Genomic
Ba_sp_Lint,Genomic
Ba_sp_Maes,Genomic
Ba_sp_Ocsp,Genomic
Ba_sp_Safr,Genomic
Ba_sp_Sbaj,Genomic
Ba_sp_Slut,Genomic
Ba_sp_Spac,Genomic
Ba_sp_Sple,Genomic
Ba_sp_Tden,Genomic
Ba_sp_Tpal,Genomic
Ba_sp_Tpar,Genomic
Ba_sy_Abmo,Genomic
Ba_sy_Acol,Genomic
Ba_sy_Amob,Genomic
Ba_sy_Apau,Genomic
Ba_sy_Cevr,Genomic
Ba_sy_Dpep,Genomic
Ba_sy_Josp,Genomic
Ba_sy_Ppis,Genomic
Ba_sy_Sjon,Genomic
Ba_sy_Taci,Genomic
Ba_sy_Tlie,Genomic
Ba_sy_Tvel,Genomic
Ba_te_Alai,Genomic
Ba_te_Cphy,Genomic
Ba_te_Cyel,Genomic
Ba_te_Mcap,Genomic
Ba_te_Mflo,Genomic
Ba_te_Past,Genomic
Ba_te_Uure,Genomic
Ba_th_Dtun,Genomic
Ba_th_Fisl,Genomic
Ba_th_Gpet,Genomic
Ba_th_Kole,Genomic
Ba_th_Mlau,Genomic
Ba_th_Mpie,Genomic
Ba_th_Mpri,Genomic
Ba_th_Oter,Genomic
Ba_th_Phyp,Genomic
Ba_th_Pmob,Genomic
Ba_th_Tafr,Genomic
Ba_th_Thsp,Genomic
Ba_th_Tmel,Genomic
Ba_ts_Cthi,Genomic
Ba_ts_Tatl,Genomic
Ba_ts_Taut,Genomic
Ba_ts_Tcom,Genomic
Ba_ts_Tdis,Genomic
Ba_ts_Tgeo,Genomic
Ba_ts_Thve,Genomic
Ba_ts_Thyd,Genomic
Ba_ts_Tind,Genomic
Ba_ts_Tssp,Genomic
Ba_ts_Tthe,Genomic
EE_ap_Ttra,Genomic
EE_cr_Gthe,Genomic
Ex_eu_Bsal,Genomic
Ex_eu_Lpyr,Genomic
Ex_eu_Pemi,Genomic
Ex_eu_Scul,Genomic
Ex_fo_Ssal,Genomic
Ex_he_Ngru,Genomic
Ex_pa_Tfoe,Genomic
Op_fu_Amac,Genomic
Op_fu_Bden,Genomic
Op_fu_Ccor,Genomic
Op_fu_Dpri,Genomic
Op_fu_Gpro,Genomic
Op_fu_Lcor,Genomic
Op_fu_Mdap,Genomic
Op_fu_Mmel,Genomic
Op_fu_Napi,Genomic
Op_fu_Ncer,Genomic
Op_fu_Npar,Genomic
Op_fu_Pneu,Genomic
Op_fu_Rall,Genomic
